证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
836214.OC,2010,2016-04-05,长江证券股份有限公司,济宁高新区,通用设备制造业,,2016,4,泰丰液压,194864568.15,103849354.15,158580011.77,111030298.68,2113843.4,16724770.84,1541292.2,23381835.47,960800.0,22421000.0,1592915.17,37296184.34,45633651.1,15.6302,,,,,,,,挂牌前,-4
836222.OC,2011,2016-04-15,中泰证券股份有限公司,非高新产业区,废弃资源综合利用业,,2016,4,顺泰钨业,40605197.31,15635785.87,10504557.58,8674573.85,107479.21,654501.03,125740.43,635785.87,,,493340.7,146072.84,5447147.48,1.5658,353858.67,,-599906.8,-77378.29,55240.82,,,挂牌前,-4
836242.OC,2011,2016-03-11,广州证券股份有限公司,非高新产业区,水的生产和供应业,,2016,3,顺控发展,2977233870.64,1618624458.35,503147557.99,349135170.26,32098153.32,65286072.55,29247906.86,51941991.55,,,190462071.67,12851736.16,1076426248.09,1.7244,98617641.6,-598163.65,-14114686.79,-40918481.87,98352244.81,2012-04-29,2011-12-31,挂牌前,-4
836593.OC,2011,2016-04-01,中泰证券股份有限公司,非高新产业区,纺织业,,2016,4,大宇纺织,42225300.0,24596900.0,64598600.0,62868700.0,,,,1874700.0,,,-16052800.0,,,,,,,,,,,挂牌前,-4
836598.OC,2008,2016-04-05,中国银河证券股份有限公司,非高新产业区,软件和信息技术服务业,,2016,4,瑞星信息,,,461200000.0,,,,,,,,,,,,,,,,,,,挂牌前,-4
836612.OC,2011,2016-04-14,东北证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,瑞博龙,51872146.45,12469169.91,44362067.41,33756487.33,,,,3055948.24,,,1685294.82,5681319.09,7848294.36,8.1519,,,,,,,,挂牌前,-4
836620.OC,2010,2016-04-07,长江证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,丽源科技,341120300.0,133942900.0,168453100.0,,,,,714500.0,,,,,,,,,,,,,,挂牌前,-4
836622.OC,2010,2016-04-14,德邦证券股份有限公司,非高新产业区,教育,,2016,4,中锐教育,223313585.05,31909056.65,38014249.03,4400113.0,10085187.86,13319816.04,273104.0,10110807.02,,,4557298.81,4175631.67,91205737.23,4.5276,,,,,,2012-08-20,2010-12-31,挂牌前,-4
836725.OC,2011,2016-04-14,国元证券股份有限公司,合肥高新区,软件和信息技术服务业,,2016,4,三联交通,255472250.07,109753746.83,146520984.18,75859202.35,22374554.52,18090941.41,845267.02,33877120.73,2540200.0,31336900.0,11593164.55,82654687.61,41428835.23,13.2606,1590700.0,,-45156800.0,-28014200.0,46510100.0,,,挂牌前,-4
836807.OC,2010,2016-04-20,海通证券股份有限公司,非高新产业区,非金属矿物制品业,,2016,4,奔朗新材,376664908.75,211527079.96,497425457.62,342205673.32,27877477.31,42038976.9,4079808.84,62149611.42,-185476.79,62335088.21,43387465.67,134255546.88,74923721.9,18.8791,,,,,,,,挂牌前,-4
836853.OC,2011,2016-04-21,东北证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,海王股份,1050833004.41,712710498.06,1617371750.94,1132584663.74,77756824.57,89142904.16,15247362.91,194849126.0,,,62082668.93,98784127.35,374618916.14,20.5065,,,,,,,,挂牌前,-4
836856.OC,2011,2016-04-25,方正证券股份有限公司,非高新产业区,林业,,2016,4,华煜盛园,50795727.56,37522362.97,21476827.0,13992533.07,507879.9,3336474.49,446955.47,3693230.52,,,-22551693.54,3714700.45,3904637.51,7.2708,817627.81,,-26344231.7,-1487362.07,141706.89,,,挂牌前,-4
836892.OC,2011,2016-04-26,安信证券股份有限公司,非高新产业区,专业技术服务业,,2016,4,广咨国际,208712000.0,40284800.0,325545300.0,,,,,16421200.0,,,,,,,,,,,,,,挂牌前,-4
836909.OC,2011,2016-04-22,财通证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2016,4,智房科技,107838346.03,68990432.0,61983101.93,52492766.32,17032.56,6739197.72,1206718.67,857943.68,,,-51335230.88,27640591.02,27985224.6,0.7956,,,,,,,,挂牌前,-4
836938.OC,2011,2016-04-21,中泰证券股份有限公司,非高新产业区,皮革、毛皮、羽毛及其制品和制鞋业,,2016,4,鑫华润,83535282.82,23290879.58,151642926.96,,,,,1066675.46,,,-4930930.17,,,,,,,,,,,挂牌前,-4
836980.OC,2011,2016-04-20,华林证券有限责任公司,非高新产业区,通用设备制造业,,2016,4,津荣天宇,277585986.27,132830295.42,383766308.24,303194658.49,6529763.5,35213253.82,2721704.38,26918304.79,,,4363523.82,87752945.59,47857738.19,10.8085,,,,,,,,挂牌前,-4
837053.OC,2011,2016-04-25,中信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2016,4,华烁科技,632923710.12,191395548.7,463688412.76,346887542.09,16243420.59,46457977.82,20162933.44,31312681.36,,,3662469.14,172330364.13,126897091.38,5.2719,9680042.8,,-7226826.85,-31660576.78,-21527589.34,,,挂牌前,-4
837097.OC,2010,2016-04-26,东北证券股份有限公司,非高新产业区,文教、工美、体育和娱乐用品制造业,,2016,4,远东股份,75602570.57,34035935.6,24119750.18,14336565.64,448386.49,1122082.5,316226.69,6386781.17,,,2249152.73,8614875.27,42571264.99,11.1689,,,,,,,,挂牌前,-4
