证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
832481.OC,2014,2015-05-19,中信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,鸿盛科技,54282245.23,30599208.16,91712030.31,61547926.74,6670867.03,13721497.87,223737.38,7415700.53,13165.79,7402534.74,6066604.72,19667193.07,10189658.16,11.548,1687018.04,,-2819551.7,-7117027.39,7269346.75,2015-06-09,2014-12-31,挂牌前,0
832482.OC,2014,2015-05-18,江海证券有限公司,非高新产业区,农业,,2015,5,菁茂农业,200681957.16,120991778.85,73106228.45,47820049.63,3725392.85,5166817.17,4212388.58,12922708.18,788643,12134065.18,12960564.97,5214122.95,80960704.03,7.4281,3663810.45,119575.8,-10320717.86,-1490383.57,1959827.39,2015-05-18,2014-12-31,挂牌前,0
832483.OC,2014,2015-05-18,信达证券股份有限公司,成都高新区,软件和信息技术服务业,,2015,5,普罗米新,17119177.32,14530338.41,12163431.11,5712301.09,1685474.78,5183944.23,-157133.7,-155572.36,777782.31,-933354.67,-617071.06,4111167.4,320431.45,-0.9179,157048.34,110677.91,-409761.16,1211188.94,-1759167.25,2015-06-09,2014-12-31,挂牌前,0
832484.OC,2014,2015-05-18,东海证券股份有限公司,非高新产业区,畜牧业,,2015,5,金晋农牧,42036934.88,35227278.85,17329029.42,13201071.19,177970.39,1421922.66,607993.1,1986544.65,95396.47,1921478.98,-16168562.3,767576.72,21469883.15,6.2061,2559029.94,,-1014864.68,-319617.39,-18423113.69,2015-06-13,2014-12-31,挂牌前,0
832485.OC,2014,2015-05-13,万联证券有限责任公司,非高新产业区,仪器仪表制造业,,2015,5,中钰科技,376080227.05,92764059.91,174064938.76,114933094.37,9678407.14,18619989.27,13007543.72,14477627.39,1540830.03,12936797.36,22294347.46,216506466.75,42294254.25,4.0557,3094781.92,,17052577.85,-27286867.13,-1923806.1,2015-05-18,2014-12-31,挂牌前,0
832486.OC,2014,2015-05-19,中山证券有限责任公司,非高新产业区,非金属矿物制品业,,2015,5,久美股份,95561850.36,71957840.99,60051678.35,25647920.83,4599841.01,7115051.66,-302598.34,18095864.94,401401.39,17694463.55,5189530.73,41069136.92,24293314.31,22.7973,1981113.14,85470,-3880035.97,-21276079.89,9151535.06,2015-06-02,2014-12-31,挂牌前,0
832487.OC,2014,2015-05-19,东海证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,汉得利,155957840.5,38748348.97,113358725.71,82408122.86,3516246.34,23987734.43,1829840.52,2838204.64,2959052.54,-120847.9,12335815.2,52421071.5,21771785.53,1.762,3003663.03,483821.88,-8184526.35,2619649,10226542.34,2015-06-19,2014-12-31,挂牌前,0
832488.OC,2014,2015-05-11,中泰证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,奔腾股份,226536867.76,108673049.06,288761312.28,215402178.95,21366488.49,26564333.33,5357303.86,24108739.03,1115963.25,22992775.78,46056748.76,12951875.7,22457116.82,12.2209,3648905.74,158787.73,2053664.15,3661794.71,8341627.63,2015-05-29,2014-12-31,挂牌前,0
832489.OC,2014,2015-05-26,招商证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,济邦生态,38076668.76,19685839.04,16205628.53,12438127.74,1274999.75,1302382.89,835981.12,357748.53,,,3361192.05,196626.68,25283948.96,0.9406,1720599.32,,-2722085.53,4971578.72,-775934.74,2015-05-26,2014-12-31,挂牌前,0
832490.OC,2014,2015-05-21,安信证券股份有限公司,非高新产业区,有色金属冶炼和压延加工业,,2015,5,金洋新材,94606830.53,48593447.16,66501002.99,61887665.34,681646.48,7481778.65,1909631.12,-5461622.55,476147.7,-5461622.55,28072248.48,6745694.81,17961069.53,-4.6196,1717395.1,241672.47,2069580.47,21138069.21,6439378.45,2015-06-17,2014-12-31,挂牌前,0
832491.OC,2014,2015-05-18,红塔证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,奥迪威,246018563.6,180096701.21,220185034.93,142334402.47,7116385.19,27844285.16,509166.47,36000789.24,1569539.4,34431249.84,35440537.41,60249297.89,75810717.91,16.7757,8467183.38,185559.22,-2378480.54,-18579968.22,13996617.08,2015-05-15,2014-12-31,挂牌前,0
832492.OC,2014,2015-05-25,国信证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,金蓝络,29977307.59,11116077.48,65616232.48,54413669.19,,6833308.5,646728.01,3619377.76,-42.89,3619420.65,7524157.84,11193013.26,227579.4,13.8151,84161.53,,-5303178.09,6919093.51,2944887.87,2015-06-25,2014-12-31,挂牌前,0
832493.OC,2014,2015-05-19,国信证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,珠海港信,59887476.19,52244713.27,22314169.9,18027385.84,411484.35,4193879.3,-21428.79,181503.67,799808.39,-618304.72,460550.68,13906181.01,10054364.39,0.3162,286684.01,432985.32,-716332.67,905031.88,-170218.14,2015-06-02,2014-12-31,挂牌前,0
832494.OC,2014,2015-05-22,国泰君安证券股份有限公司,非高新产业区,商务服务业,,2015,5,首航直升,1117013593.56,436468048.71,103078108.7,66640953.26,3578479.18,23573754.64,10131039.02,4190965.79,1490859.72,2700106.07,4680757.55,21921986.55,144585185.07,0.3486,10133875.45,2280490.13,63063.96,-17463809.01,-4122588.44,2015-06-19,2014-12-31,挂牌前,0
832495.OC,2014,2015-05-14,中信建投证券股份有限公司,非高新产业区,专用设备制造业,,2015,5,精铟海工,206183660.14,128540087.39,121178925.74,61837760.77,3616230.56,15110088.51,1231552.57,26780241.68,1763817.61,25016424.07,3099286.98,165792284.1,6223170.66,14.7802,927994.06,,4899357.31,-74243981.83,35507781.67,2015-05-14,2014-12-31,挂牌前,0
832496.OC,2014,2015-05-18,申万宏源证券有限公司,中关村科技园区,生态保护和环境治理业,,2015,5,首创博桑,220130438.92,95666543,127629384.93,73411288.18,15665304.92,16658058.02,4729712.27,15948680.48,,,17425393.33,96858547.36,22561047.5,7.785,2790281.92,389339.63,10178284.43,-13774281.47,-5463575.08,2015-06-04,2014-12-31,挂牌前,0
832497.OC,2014,2015-05-19,浙商证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,安技智能,13322480.76,10447139.92,10559999.49,6741847.6,1505796.65,4443267.79,-29221.81,-649444.84,,,-2793558.09,3736592.28,695446.78,-6.5389,450317.54,74594.35,-112842.89,-2039949.79,-631746.02,,2014-12-31,挂牌前,0
832498.OC,2014,2015-06-19,中国国际金融股份有限公司,非高新产业区,软件和信息技术服务业,,2015,6,明源软件,328494356.32,255033983.51,329302585.74,3613366.6,91541453.03,199699840.51,-106950.49,62866152.51,,,60517098.35,68964150.94,44496744.43,20.9759,4517406.54,1984186.85,21487.66,-14495810.57,8627865,2015-06-23,2014-12-31,挂牌前,0
832500.OC,2014,2015-06-04,财通证券股份有限公司,非高新产业区,汽车制造业,,2015,6,祥路股份,42163695.07,10772345.25,32699324.03,22277470.6,2052062.94,7341405.25,457843.31,248612.13,178196.19,70415.94,-1567529.01,10052403.95,16239222.5,0.8003,2567565.31,,-3343380.74,-7890423.11,6604124.49,2015-06-04,2014-12-31,挂牌前,0
832501.OC,2014,2015-05-28,东莞证券股份有限公司,非高新产业区,建筑安装业,,2015,5,中星科技,22095534.62,13550202.3,17073190.21,13266032.54,120769.16,1693074.78,620490.74,1009316.24,814882.12,194434.12,16333.87,6250524.27,1539757.75,4.6573,220976.92,20539.83,345276.53,-1356180.01,-597390.07,2015-06-10,2014-12-31,挂牌前,0
832502.OC,2014,2015-06-16,国泰君安证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,6,圆融科技,824527224.68,418585610.4,368658807.52,259952888.67,2124029.51,41751030.73,10864075.42,64267037.71,21537267.11,42729770.6,19050747.86,104879129.15,423746064.26,8.7455,39978019.24,289227.62,-23240248.86,-90768654.54,12379276.73,2015-06-12,2014-12-31,挂牌前,0
832503.OC,2014,2015-05-28,申万宏源证券有限公司,非高新产业区,软件和信息技术服务业,,2015,5,华鼎科技,67905464.48,27172474.88,80247367.79,66576302.09,4662142.74,4226973.05,246962.61,2524868.37,307192.12,2217676.25,-10947864.47,34172262.35,3116370.37,3.6206,849525.16,,19150770.16,-13489123.53,-20307990.06,2015-05-28,2014-12-31,挂牌前,0
832504.OC,2014,2015-06-02,中国中投证券有限责任公司,非高新产业区,仪器仪表制造业,,2015,6,科威股份,11996502.31,8159310.37,13254145.7,7947858.54,947168.62,2336480.86,43686.49,1393786.3,93426.11,1300360.19,361742.89,2481551,3168074.79,15.8422,319802.99,92806.65,-2327894.24,-2165593.51,2263634.76,2015-07-03,2014-12-31,挂牌前,0
832506.OC,2014,2015-05-26,中国银河证券股份有限公司,非高新产业区,汽车制造业,,2015,5,美通筑机,175842812.91,73207993.13,116957474.98,76162947.55,17578540.57,19088472.4,3365567.16,1705126.52,,,50375128.12,38902371.31,66078597.58,0.8897,2584075.82,,2703698.46,69973657.58,-28926055.4,2015-06-08,2014-12-31,挂牌前,0
832507.OC,2014,2015-05-22,申万宏源证券有限公司,非高新产业区,生态保护和环境治理业,,2015,5,晶宇环境,48066182.41,17259893.92,54823054.65,37200967.35,2056696.76,11168110.75,748148.17,2912697.16,801663.38,2111033.78,-1574892.26,24483555.76,2124423.48,7.4319,950032.87,256106.57,-182226.07,-14128576.46,7526633.16,2015-05-22,2014-12-31,挂牌前,0
832508.OC,2014,2015-05-29,东北证券股份有限公司,非高新产业区,通用设备制造业,,2015,5,白马数控,35733278.2,8507367.08,19699992.95,15701091.07,918860.82,3421006.05,708862.4,169577.99,1025127.46,-855549.47,-3961407.98,1151753.8,17283093.17,0.1288,1386576.3,34799.16,-2993720.7,-541013.74,-2914346.55,2015-06-12,2014-12-31,挂牌前,0
832509.OC,2014,2015-05-22,申万宏源证券有限公司,非高新产业区,医药制造业,,2015,5,华光胶囊,95423559.58,28066246.93,74383693.2,42429103.46,10140319.63,12978606.59,4483970.34,3166025.73,268123.97,2897901.76,6433585.04,25860815.2,39090623.56,3.2375,4933883.38,1184772.39,3217935.37,5129356.36,-14854513.42,2015-05-29,2014-12-31,挂牌前,0
832510.OC,2014,2015-05-25,国金证券股份有限公司,非高新产业区,专业技术服务业,,2015,5,星月科技,43405568.46,25430162.62,32959774.36,18907177,303972.99,10440582.99,221432.86,1517127.39,-196757.27,1713884.66,-5638488.56,22257241.62,2835645.57,3.4839,1353216.72,159482.17,,-11244403.39,1612625.38,2015-06-10,2014-12-31,挂牌前,0
832515.OC,2014,2015-05-27,申万宏源证券有限公司,非高新产业区,专业技术服务业,,2015,5,易瑞来,7464384.67,5813022.73,13980298.02,3378291.05,930061.19,6126650.91,-5874.77,2958589.08,,,1456906.9,2605755,134595.26,43.7717,131466.81,,901641.64,-1543030,-1085980.14,2015-06-29,2014-12-31,挂牌前,0
832516.OC,2014,2015-05-27,江海证券有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,罗曼新材,46304228.41,28641894.43,50122087.95,25783371.53,6481617.89,9409198.72,1286549.88,5879215.59,235114.63,5644100.96,-9343545.53,20879856.92,10856034.8,12.18,698047.79,,65389.37,-249119.34,-16389311.21,2015-06-09,2014-12-31,挂牌前,0
832517.OC,2014,2015-05-27,东吴证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,联邦化工,128451337.56,122768844.76,424741279.95,353594368.74,1828278.61,23534453.79,-303512.36,38725996.4,1322909.71,37403086.69,31840622.3,5506270.59,18832679.87,27.6542,3088069.03,,-6396855.84,-1876827.39,-1896128.63,2015-05-27,2014-12-31,挂牌前,0
832518.OC,2014,2015-05-29,财通证券股份有限公司,非高新产业区,专业技术服务业,,2015,5,佳汇设计,22872962.33,7249324.66,37178955.87,22429013.25,3385887.64,8313654.74,-3598.56,1764608.89,36467.84,1728141.05,583269.59,12534299.43,3760969.55,8.7655,873209.37,,,-2636241.08,352935.87,2015-05-29,2014-12-31,挂牌前,0
832520.OC,2014,2015-05-28,财通证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2015,5,环申包装,60024646.19,12315886.01,51392091.53,40860860.23,4141469.06,7263785.61,319143.97,-1879691.4,25900.64,-1905592.04,3167171.01,12565295.98,33639014.36,-3.6669,997065.37,,498725.28,1053162.27,1445826.63,2015-05-28,2014-12-31,挂牌前,0
832521.OC,2014,2015-05-26,长江证券股份有限公司,非高新产业区,卫生,,2015,5,合一康,58964442.07,48966771.56,64297211.85,21426105.36,9771189.87,20369558.69,-103421.25,11093974.14,573352.34,10520621.8,1442954.94,16191538.98,9234689.06,21.7094,2335260.69,1372788.28,-287005.32,-12463395.61,-708129.68,2015-06-09,2014-12-31,挂牌前,0
832522.OC,2014,2015-05-28,国泰君安证券股份有限公司,非高新产业区,通用设备制造业,,2015,5,纳科诺尔,156390723.63,64008485.29,75363509.06,45587871.48,3945118.02,14773729.54,2303167.45,6467497.64,1550673.45,4916824.19,-20175474.12,20176335.09,41169530.96,3.8725,4258847.87,,-2534527.05,5062638.45,-38344993.05,2015-06-08,2014-12-31,挂牌前,0
832523.OC,2014,2015-05-28,东兴证券股份有限公司,非高新产业区,农副食品加工业,,2015,5,天山黑蜂,79322930.55,25209147.04,24698622,16145077.86,2909477.19,5027818.97,2120065.98,338147.23,1958151.8,-1620004.57,11189628.25,1104595.97,31492677.09,0.5042,1481832.05,93538.8,-5982527.49,13359102.2,642745.19,2015-07-01,2014-12-31,挂牌前,0
832525.OC,2014,2015-05-29,光大证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,德业变频,97014401.48,64457309.39,71139896.74,44396598.22,358317.99,7404347.6,1064567.28,21638304.81,1242822.66,20395482.15,32913961.98,7738211.56,22633329.36,22.0877,2492272.2,,-2194841.63,7675861.41,3165804.2,2015-06-11,2014-12-31,挂牌前,0
832526.OC,2014,2015-06-15,招商证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,6,鸿普森,48356608.17,21009885.54,59449631.59,47370193.44,1225991.9,5867283.75,521132.27,4637412.61,852.32,4636560.29,-8728915.05,20275566.3,610565.15,9.8202,110127.31,,1257472.99,-1791220.04,-11447522.02,2015-06-15,2014-12-31,挂牌前,0
832527.OC,2014,2015-05-28,安信证券股份有限公司,非高新产业区,批发业,,2015,5,恒康达,38402400.84,6698975.48,23638604.74,7825343.62,5086132.05,4138543.75,177997.39,3624162.18,0,3624162.18,3102637.25,22395591.54,189150.23,11.6076,56601.8,113481.79,-2868047.5,-7227372.04,8402165.18,2015-06-30,2014-12-31,挂牌前,0
832529.OC,2014,2015-06-04,中国中投证券有限责任公司,非高新产业区,农副食品加工业,,2015,6,裕农科技,22382417.68,6767785.79,36012794.6,24671302.38,2346572.46,6155142.13,283231.75,1719017.07,,,615740.33,4354074.43,9672353.76,6.2206,1040995.17,202005.06,-1151247.64,256671.03,-1601172.89,,2014-12-31,挂牌前,0
832530.OC,2014,2015-06-11,财富证券有限责任公司,长沙高新区,通用设备制造业,,2015,6,麦融高科,19152718.21,18384775.91,11532672.72,8662669.96,2340111.05,4197608.73,-128181.66,-1543429.23,1843990.68,-3387419.91,-4180065.67,3766241.93,948347.53,-9.6231,119185.68,225000,117571.05,-1171624.29,-2728575.11,2015-07-09,2014-12-31,挂牌前,0
832531.OC,2014,2015-05-28,国泰君安证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,元丰科技,20249870.97,14407279.83,49889563.51,40399060.87,233043.5,4410227.06,123266.92,2595710.57,,,3745731.1,10670963.7,1186793.5,14.337,287358.97,118608.37,836925.31,-1894823.2,1860131.64,2015-06-08,2014-12-31,挂牌前,0
832532.OC,2014,2015-06-12,天风证券股份有限公司,非高新产业区,金属制品业,,2015,6,大亚股份,603092915.41,131728062.64,452339301.38,369967963.96,25191911.57,25393972.87,19758244.08,10199090.61,,,6041839.23,148887606.71,83155199.56,1.8585,,,,,,2015-06-12,2014-12-31,挂牌前,0
832534.OC,2014,2015-05-29,南京证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,东宝股份,81307634.64,51858291.81,118947696.69,93958004.91,7987769.42,11760039.79,890005.67,8892636.75,4005740.29,4886896.46,24863316.78,28032030.08,15813761.54,8.634,1647011.36,70416.7,2860113.45,40759059.77,-29714516.21,2015-06-30,2014-12-31,挂牌前,0
832536.OC,2014,2015-05-26,恒泰证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2015,5,京成科技,18226167.42,12313955.15,38073772.9,30030904.62,1694687.68,5547642.23,22658.5,993718.67,913750,79968.67,3720223.75,4759803.88,929609.34,5.5506,332383.89,104126.06,2080032.09,4406402.92,-3654797.6,2015-08-06,2014-12-31,挂牌前,0
832537.OC,2014,2015-06-03,民生证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,洁华控股,629176277.91,257841844.34,346158231.59,287521772.13,9436755.35,40827577.5,7569702.9,729092.5,,,-24228959.41,181632414.2,138353513.99,0.1096,11207549.18,,17063948.12,-22407446.63,-42410063.19,2015-06-05,2014-12-31,挂牌前,0
832538.OC,2014,2015-06-02,国信证券股份有限公司,非高新产业区,金属制品业,,2015,6,远方装备,78208735.31,29287087.88,53169945.33,43269225.19,1358791.29,4728181.59,2402479.63,1116142.77,,,5835937.51,14663316.5,36185920.76,1.3612,3995897.31,,1262359.31,419667.73,-3565164.94,2015-06-08,2014-12-31,挂牌前,0
832540.OC,2014,2015-06-03,中山证券有限责任公司,非高新产业区,通用设备制造业,,2015,6,康沃动力,125968812.67,79545511.28,25265208.69,19871082.57,507659.81,5248809.02,786179.22,-1167669.92,-97606.6,-1070063.32,-4216779.04,16196633.1,2531662.28,-1.1285,401179.59,3975.66,3577234.21,-12463729.51,4616465.31,2015-06-05,2014-12-31,挂牌前,0
832542.OC,2014,2015-06-11,招商证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,6,金软科技,65695741.94,52691861.34,37351809.07,27591999.99,3545804.14,6343053.74,-73856.01,4156112.79,5004748.79,-848636,166113.55,23191699.5,1166587.99,6.8732,187835.05,453650.63,303254.84,-6185535.8,818323.05,2015-06-24,2014-12-31,挂牌前,0
832545.OC,2015,2015-06-04,广州证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,6,三川田,55449970.91,30628126.83,45127759.62,24519734.98,5242556.22,13602106.75,79836.81,3319945.47,2679224.29,640721.18,-5180114.94,22004529.07,13538949.7,6.0067,847374.65,,-319579.86,-12597266.91,2776228.39,2016-04-23,2015-12-31,挂牌后,0
832546.OC,2014,2015-06-01,广发证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,6,科富股份,49759893.09,20116653.22,41905359.69,31611367.93,2346724.9,5570182.72,946307.38,1621252.43,628211.33,993041.1,2778443.79,16475088.36,9532526.68,2.753,1009347.48,316031.52,1086789.06,3425792.65,-5747112.23,2015-06-24,2014-12-31,挂牌前,0
832547.OC,2014,2015-06-02,中信证券股份有限公司,非高新产业区,专业技术服务业,,2015,6,利策科技,110701568.61,77863014.27,119117433.23,35375911.56,10123675.9,49952521.87,-320789.33,27278587.67,6544707.23,20733880.44,-35681052.35,30526004.94,8068367.92,22.9689,,,,,,2015-06-04,2014-12-31,挂牌前,0
832548.OC,2014,2015-06-10,财通证券股份有限公司,非高新产业区,医药制造业,,2015,6,金泉科技,51272995.25,19148385.86,43167220.97,34124060.5,1147843.64,5962393.73,1465578.04,599013.42,,,3519438.16,4108063.59,15673899.67,1.1633,1634862.06,,68772.43,1924420.22,-1852251.37,2015-07-07,2014-12-31,挂牌前,0
832552.OC,2014,2015-06-02,国金证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,6,华隆电力,196578015.44,96310751.22,78521438.67,47698573.15,5273005.48,17817059.06,5489664.94,2315196.72,730116.87,1585079.85,76945493.71,57523276.2,31620699.22,1.1726,3751231.48,202312.69,-16177251.83,41863074.45,37475649.2,2015-06-16,2014-12-31,挂牌前,0
832553.OC,2014,2015-06-03,国金证券股份有限公司,非高新产业区,商务服务业,,2015,6,新财智,18471443.94,13079879.75,22314755.29,14208060.4,2975999.89,1552649.57,2607.73,2167544.69,39.01,2167505.68,-2623610.04,4905754.7,7492136.49,20.2215,80231.34,,-48957.27,-8153887.62,2609339.49,2015-06-05,2014-12-31,挂牌前,0
832556.OC,2014,2015-06-05,中泰证券股份有限公司,潍坊高新区,通用设备制造业,,2015,6,宏力能源,718717541.8,332582450.57,228384196.03,128431197.27,18803300.5,28096863.14,12375331.53,27031296.21,1049830.65,25981465.56,19902624.55,278539168.72,137290429.61,3.9743,6268677.43,,39530610.56,-41813868.77,-30177166.86,2015-06-11,2014-12-31,挂牌前,0
832558.OC,2014,2015-06-11,东北证券股份有限公司,非高新产业区,农副食品加工业,,2015,6,爽口源,46076395.99,21006817.09,79966896.57,73570618.17,1880324.35,1076109.89,911934.72,1787035.07,329521,1457514.07,-19312154.08,1790637.39,2430264.46,5.1816,181166.95,,-5797970.62,-7856975.85,-9311025.58,2015-06-12,2014-12-31,挂牌前,0
832559.OC,2014,2015-06-16,东北证券股份有限公司,非高新产业区,食品制造业,,2015,6,熊猫乳业,181880919.92,70119372.94,382311328.87,316375618.45,23255047.72,21929252.46,8633689.1,17369154.54,2825933.15,14543221.39,47347794.33,6430179.37,38293239.12,6.6575,4392357.55,117700.4,-14092120.23,65077764.55,-25136788.9,2015-07-02,2014-12-31,挂牌前,0
832560.OC,2015,2015-06-09,中国银河证券股份有限公司,非高新产业区,非金属矿物制品业,,2015,6,浙江立泰,43354616.32,24142158.64,58190036.41,43201508.05,3410205.53,8945301.04,87423.74,3918715.38,2213300.22,1705415.16,3876021.59,17836135.79,6864501.31,10.7011,559920.67,,1808894.83,-8039204.16,4763042.55,2016-04-15,2015-12-31,挂牌后,0
832561.OC,2014,2015-06-12,华龙证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,6,天奇科技,44996794.26,43340574.81,13766889.96,9077177.6,1042569.97,2326522.79,-184031.83,1652767.65,,,-11966686.17,5331712.26,8668345.84,5.0712,959776.29,,-4934722.4,-2990622.26,-7305556.24,,2014-12-31,挂牌前,0
832562.OC,2014,2015-07-01,广发证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,7,盈嘉科技,38089158.06,23279934.77,29876087.27,15975946.66,1266482.27,13334796.63,143324,2002718.89,1777873.9,224844.99,696467.9,21394539.38,477505.24,4.9797,271326.27,,-1038824.75,5473245.78,-6090530.37,2015-07-01,2014-12-31,挂牌前,0
832563.OC,2014,2015-06-08,西南证券股份有限公司,非高新产业区,农业,,2015,6,帮豪种业,172396881.73,105559175.65,103182144,63632134.34,2539011.73,14308530.36,5279039.78,15503656.1,-4958598.6,20462254.7,-3494281.07,80181677.76,28694916.73,9.9103,2232783.27,2646976.68,-3408772.1,-32060509.49,-3785419.37,2015-08-04,2014-12-31,挂牌前,0
832565.OC,2014,2015-06-12,英大证券有限责任公司,非高新产业区,废弃资源综合利用业,,2015,6,松德资源,199058948.72,37835429.02,277264113.79,261490359.76,368605.1,2755195.84,4504910.64,5229728.92,,,-31990023.68,90904657.02,24946375.94,3.031,2561664.72,,-20150618.08,-32950664.35,6988594.47,,2014-12-31,挂牌前,0
832566.OC,2014,2015-06-08,平安证券有限责任公司,非高新产业区,医药制造业,,2015,6,梓橦宫,327012065.53,189854973.37,192244976.07,35493531.62,114328373.16,13512490.49,1287313.27,22304968.83,1046387.43,21258581.4,27481558.98,60814025.51,18344302.9,8.6643,2429536.1,,-6823018.99,-34167621.53,39130657.57,2015-07-07,2014-12-31,挂牌前,0
832569.OC,2014,2015-06-05,安信证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2015,6,腾升装饰,125295494.28,50533496.58,182407723.8,153688824.84,3638573.6,10481814.05,792096.6,5441669.7,,,-7575048.14,46936678.28,275451.73,4.9151,94632.11,,-20741264.98,2269111.84,5030995.7,2015-06-10,2014-12-31,挂牌前,0
832578.OC,2014,2015-06-10,东兴证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,建科机械,574276313.48,222758632.11,301162933.56,184602840.94,35189147.93,40977261.77,14966789.14,17733539.34,2726710.67,15006828.67,41026782.67,89524858.39,230504203.2,2.9321,21887741.84,1942084.12,16919486.14,-14216634.98,-27895501.54,2015-06-29,2014-12-31,挂牌前,0
832587.OC,2014,2015-06-09,华创证券有限责任公司,非高新产业区,农副食品加工业,,2015,6,金杉粮油,35675540.88,7780029.27,15789340.1,12483902.86,704546,2783759.09,660764.65,117500.74,,,7327173.55,1705681.4,24520305.01,0.3577,719602.87,,-760780.4,2415223.83,4771470.68,,2014-12-31,挂牌前,0
832588.OC,2014,2015-06-08,长江证券股份有限公司,东莞松山湖高新区,家具制造业,,2015,6,葫芦堡,86726472.3,26706999.95,134036684.69,109743037.88,5416250.15,9341032.16,1789671.62,5779688.93,,,5279132.55,18407642.48,26844381.06,7.1189,1210511.03,,-572191.34,11719030.62,-14929608.71,,2014-12-31,挂牌前,0
832589.OC,2014,2015-06-11,西部证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,6,比特利,17489501.3,15430894,8959758.73,6300673.63,1965384.48,2518873.12,-4810.09,-1487414.48,181650.4,-1669064.88,-11885824.74,5568220.17,1050846.02,-7.6213,512498.44,,240066.25,-897391.89,-10007522.06,2015-06-11,2014-12-31,挂牌前,0
832592.OC,2014,2015-06-09,太平洋证券股份有限公司,非高新产业区,汽车制造业,,2015,6,群龙股份,227467435.34,106853104.18,105160365.85,80991356.04,1293355.66,23694687.89,504781,4799459.79,,,-26238685.6,34979892.23,59505979.72,1.4294,4362133.65,34228.06,-832961.67,-21028723.09,-12541446.18,,2014-12-31,挂牌前,0
832593.OC,2014,2015-06-12,广州证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,6,森宝电器,98609544.2,49357164.72,123387642.36,87885102.73,1568288.09,13644609.86,-285964.54,14093472.67,374267.22,13719205.45,5344033.08,40742542.33,9011330.48,14.3777,2149352.52,,2174577.81,-10821675.92,-3221763.28,2015-06-12,2014-12-31,挂牌前,0
832594.OC,2014,2015-06-11,安信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,6,联海通信,45752092.78,14973342.76,47984131.53,34842493.39,1576892.71,5715292.06,669672.64,3768284.36,967851.52,2800432.84,988062.35,25418531.66,3047010.75,10.2625,610265.86,,-10166310.75,-8565664.87,13449930.31,2015-07-08,2014-12-31,挂牌前,0
832595.OC,2014,2015-06-10,中信建投证券股份有限公司,非高新产业区,食品制造业,,2015,6,海宝生物,17853951.65,16665589.73,14699863.6,4135191.92,7771301.16,3670977.47,4272.98,-40806.91,901778.63,-942585.54,-2798578.26,313455.67,5525626.68,-0.3828,237874.83,,357472,-211227.78,-3566623.58,2015-07-03,2014-12-31,挂牌前,0
832596.OC,2014,2015-06-08,中泰证券股份有限公司,长春高新区,专用设备制造业,,2015,6,迈达医疗,17935608.71,10807646.95,9056099.22,2795763.75,1557243.92,4410500.21,329473.44,351456.5,414267.75,-62811.25,185539.79,3353415,1588357.36,2.0194,254206.16,55735.65,-1292362.15,-360070.14,511320.41,2015-07-03,2014-12-31,挂牌前,0
