证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
830848.OC,2012,2014-07-14,中泰证券股份有限公司,厦门火炬高新区,电气机械和器材制造业,,2014,7,鑫森海,44957238.89,27231846.89,64568496.95,47184255.04,1213938.31,8336700.94,24245.98,6522883.26,331253.85,6191629.41,2744549.72,7883623.99,18654813.11,14.5091,1539341.04,,-5240763.79,-4658950.15,4458404.94,,,挂牌前,-2
830850.OC,2012,2014-07-14,中山证券有限责任公司,非高新产业区,批发业,,2014,7,万企达,126021262.41,98681851.61,215676470.94,189232552.41,6088453.73,7149350.56,715309.36,7692245.88,13571.4,7678674.48,-45873184.84,36955151.62,9655953.06,6.1039,548395.14,,-26519096.76,-41944098.41,12175253.02,,,挂牌前,-2
830851.OC,2012,2014-07-08,国信证券股份有限公司,非高新产业区,畜牧业,,2014,7,骏华农牧,42657464.89,1188752.33,4751963.55,3771211.97,213559.5,1008735.29,314.76,362691.24,502256.39,-139565.15,33437698.74,,17133215.66,0.8502,919817.8,,-1851063.33,-131415.62,33816979.2,,,挂牌前,-2
830852.OC,2012,2014-07-16,南京证券股份有限公司,沈阳高新区,通用设备制造业,,2014,7,中科仪,430013452.89,188756042.29,176683419.37,115180006.87,8549234.9,70380634.54,-1261760.04,26000267.28,37228178.97,-11227911.69,37175352.22,49291372.14,87532737.38,6.061,9053440.7,,16835328.68,-11559195.65,-2932533.07,,,挂牌前,-2
830853.OC,2012,2014-07-14,申万宏源证券有限公司,非高新产业区,橡胶和塑料制品业,,2014,7,天加新材,18488697.94,17082021.57,9145977.43,9132707.4,363525.92,2959919.17,-69235.81,-3074702.93,153147.02,-3227849.95,-1929543.97,998028.84,4805102.22,-16.6302,844795.37,,1091818.49,-916499.29,108591.82,,,挂牌前,-2
830854.OC,2012,2014-07-11,华林证券有限责任公司,非高新产业区,化学原料和化学制品制造业,,2014,7,族兴新材,306620607.04,203540989.77,193777201.01,118950067.77,10804993.31,32401490.55,6779179.97,19825726.91,1190850.0,18634876.91,23272037.33,61508415.08,127742127.7,6.4659,8955943.09,,-1000134.18,-16264170.17,-1040334.21,,,挂牌前,-2
830855.OC,2012,2014-07-04,爱建证券有限责任公司,石嘴山高新区,专用设备制造业,,2014,7,盈谷股份,363627255.52,195265050.77,167627482.28,109547855.54,5485888.72,19076820.5,-116874.61,23294631.87,1744501.21,21550130.66,-2532294.19,106683195.23,63603542.57,6.4062,3757383.43,,-17270098.4,-29072869.98,11361271.25,,,挂牌前,-2
830856.OC,2012,2014-07-15,中国民族证券有限责任公司,非高新产业区,专用设备制造业,,2014,7,合矿股份,52644574.61,20247521.45,14180165.37,11219836.43,211121.26,1857176.41,477084.13,403747.79,81580.87,322166.92,1173112.46,1686273.73,13485830.24,0.7669,296578.38,,-6738631.17,-7243512.47,13722040.07,,,挂牌前,-2
830857.OC,2012,2014-07-11,东海证券股份有限公司,非高新产业区,印刷和记录媒介复制业,,2014,7,金冠科技,115917474.42,55887194.34,100749459.42,67413275.5,4294410.63,8917294.28,1086185.39,15590298.1,353705.99,15236592.11,16316907.44,33901958.46,62595598.87,13.4495,5439113.98,7788.96,-866114.55,-10942599.36,5315724.81,,,挂牌前,-2
830858.OC,2012,2014-07-24,招商证券股份有限公司,中关村科技园区,教育,,2014,7,华图教育,315865752.73,156455089.97,632802988.59,231540556.1,155053716.06,153217073.44,1834122.32,49699730.5,3793067.51,45906662.99,88147482.75,4368035.25,14787388.79,15.7102,6734612.76,9986164.24,-25987727.43,-19646842.26,66604917.08,,,挂牌前,-2
830860.OC,2012,2014-07-14,财通证券股份有限公司,银川高新区,软件和信息技术服务业,,2014,7,奥特股份,29488813.47,19443081.31,9197820.94,6891572.18,271477.39,6052011.75,-20071.93,1128978.78,4004233.92,-2875255.14,2364574.0,7466768.18,2939372.44,3.8285,1409169.48,42600.0,-4745754.85,2029301.09,2845065.65,,,挂牌前,-2
830861.OC,2012,2014-07-14,申万宏源证券有限公司,合肥高新区,软件和信息技术服务业,,2014,7,金诺科技,13955909.59,10022263.75,18392397.83,9824265.76,2583416.42,2915551.68,279541.57,2289926.12,148238.62,2141687.51,9467.38,8471839.79,594090.25,16.3579,188723.91,24125.3,,-3566938.05,1444249.06,,,挂牌前,-2
830862.OC,2012,2014-07-15,广州证券股份有限公司,广州高新区,电气机械和器材制造业,,2014,7,丰海科技,19322195.08,9848300.34,21641067.34,18442946.41,1885086.39,853376.91,98022.86,-314744.32,0.0,-314744.32,1943414.55,4004969.0,1328852.47,-1.9321,303127.29,31910.0,-1476979.35,-1976484.74,5261867.76,,,挂牌前,-2
830863.OC,2012,2014-07-22,广发证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2014,7,瑞华天健,8819534.5,3071778.46,11358970.81,6916833.13,501864.76,1299659.63,-890.51,2043333.57,45258.67,1998100.0,1683316.81,2391873.3,109990.07,23.1683,45891.18,16734.47,-2075349.82,-1897155.11,3510560.81,,,挂牌前,-2
830866.OC,2012,2014-07-30,天风证券股份有限公司,非高新产业区,软件和信息技术服务业,,2014,7,凌志软件,156708642.96,106777539.45,182038764.16,87863027.48,9351801.1,49559545.79,636113.02,39858687.65,8756575.01,31102112.64,50549817.16,11287135.42,49084596.37,25.4349,1545885.34,1501741.71,,-2293995.36,10323723.11,,,挂牌前,-2
830867.OC,2012,2014-07-15,长江证券股份有限公司,武汉东湖高新区,电气机械和器材制造业,,2014,7,全华光电,10515038.6,8670757.02,1985862.13,1471549.73,431621.12,1488805.0,246.8,-928600.12,13092.46,-941692.58,1094363.76,662116.21,235445.34,-8.8312,60785.12,,-509658.6,1138946.04,1811031.57,,,挂牌前,-2
830868.OC,2012,2014-07-16,南京证券股份有限公司,非高新产业区,软件和信息技术服务业,,2014,7,建策科技,1510060.96,1163685.32,4756784.1,2497313.67,171260.0,1712640.77,-1897.13,138923.39,-11017.21,149940.6,-260518.68,2500.0,870219.77,9.1999,168823.54,,,-26277.19,-541988.42,,,挂牌前,-2
830869.OC,2012,2014-07-18,东方花旗证券有限公司,天津滨海高新技术产业开发区,非金属矿物制品业,,2014,7,英康科技,79839519.85,16088346.39,70465787.65,57680044.79,2425715.61,5921981.91,82554.14,2138072.64,-282647.44,2420720.08,6341141.57,23730135.39,14087548.6,2.7061,1728495.37,,-7472338.24,-9363965.53,19174857.18,,,挂牌前,-2
830870.OC,2012,2014-07-21,招商证券股份有限公司,非高新产业区,专用设备制造业,,2014,7,松宝智能,64343766.29,24698378.92,46990415.54,32603836.26,3104746.14,8627988.26,94075.6,6365776.44,683377.34,5682400.0,802603.88,12375560.12,3852432.2,9.976,558845.14,,-7025909.17,-6672185.81,10655738.32,,,挂牌前,-2
830872.OC,2012,2014-07-23,财富证券有限责任公司,长沙高新区,软件和信息技术服务业,,2014,7,长信畅中,53863389.06,29073224.87,34385201.27,17473321.22,3427589.85,9879554.03,817386.03,3222808.23,2392361.94,830446.29,-2358145.72,20074138.24,13150222.98,6.3178,1031037.3,74400.0,-1257291.42,-13278076.8,4948291.34,,,挂牌前,-2
830874.OC,2012,2014-07-21,上海证券有限责任公司,非高新产业区,专用设备制造业,,2014,7,金田元丰,42634719.43,27056653.01,17920587.91,12341778.74,216863.04,4249577.23,337408.86,567412.12,194523.25,372888.87,12172907.69,5262224.14,25326384.52,1.3309,2364024.74,30000.0,-220306.24,6694361.51,1764683.77,,,挂牌前,-2
830875.OC,2012,2014-07-17,长江证券股份有限公司,非高新产业区,农业,,2014,7,千草生物,46999795.12,25998352.43,10046323.38,4504143.29,166470.97,2627275.03,1528407.32,3049986.42,2387752.03,662200.0,4807818.76,,19424738.27,6.4894,922468.36,,-2805827.79,4270000.0,-3153559.46,,,挂牌前,-2
830876.OC,2012,2014-07-21,南京证券股份有限公司,洛阳高新区,通用设备制造业,,2014,7,黄河软轴,124549773.16,96414003.12,61522976.19,44720777.86,6856438.67,11067764.31,-61846.04,677484.15,295362.36,382121.79,7097880.66,49135882.83,10816388.66,0.5439,1660070.88,97584.81,3668108.46,-1546927.39,1968332.62,,,挂牌前,-2
830877.OC,2012,2014-07-21,方正证券股份有限公司,非高新产业区,文教、工美、体育和娱乐用品制造业,,2014,7,康莱体育,65547053.77,13449629.49,40173792.42,31088196.9,1922153.4,4805927.77,1210625.15,561669.73,101287.64,460382.09,-7923637.97,8205321.42,10442002.38,0.8569,1113867.08,,-2842047.0,-11894861.45,2154137.13,,,挂牌前,-2
830878.OC,2012,2014-07-16,长江证券股份有限公司,非高新产业区,专业技术服务业,,2014,7,智信股份,5116438.98,2655933.36,11635202.4,7660704.03,556343.95,1423945.14,2165.67,1159857.67,-13184.13,1173000.0,245823.25,2725959.38,459275.31,22.6692,251898.66,9450.0,-31787.99,-1902656.74,723029.9,,,挂牌前,-2
830879.OC,2012,2014-07-23,东方花旗证券有限公司,中关村科技园区,仪器仪表制造业,,2014,7,基康仪器,201743943.1,129994362.0,129898145.68,70954435.49,11597092.82,24982668.98,-127408.03,26320695.36,1993726.55,24326968.81,-11154627.51,66204460.63,15790155.07,13.0466,1783870.71,81955.68,2423887.83,-33224219.53,-2531909.24,,,挂牌前,-2
830880.OC,2012,2014-07-18,广发证券股份有限公司,非高新产业区,电气机械和器材制造业,,2014,7,火凤凰,44482110.22,10226205.19,47693459.96,38233765.87,2430163.02,3847850.12,2500179.02,-14332.42,-546863.57,532531.15,1227863.07,15210752.86,13951418.63,-0.0322,1640136.39,117780.72,-3933181.38,-3075254.74,3743609.7,,,挂牌前,-2
830882.OC,2012,2014-07-24,首创证券有限责任公司,非高新产业区,通用设备制造业,,2014,7,佳龙股份,150468465.73,57347190.8,93034170.7,66740798.37,3355586.48,14264514.41,627901.76,5758691.98,94162.43,5664500.0,-4391993.66,32295579.81,26079960.72,3.8272,3266683.38,,136117.51,-21834188.41,6721710.01,,,挂牌前,-2
830883.OC,2012,2014-07-28,上海证券有限责任公司,非高新产业区,橡胶和塑料制品业,,2014,7,联桥新材,38408540.41,13116737.34,63410550.2,54434777.95,3077185.44,3372845.62,1143761.74,1603916.48,813000.0,790916.48,10113700.29,11510517.37,2435648.53,4.1759,635928.02,63274.23,-1441429.47,-601440.6,7911461.03,,,挂牌前,-2
830884.OC,2012,2014-07-22,中泰证券股份有限公司,中关村科技园区,专用设备制造业,,2014,7,华盛供水,24984876.36,20132934.8,14530823.3,9804306.93,852323.18,3399754.82,114233.14,79675.53,10995.29,68680.24,-3229913.89,3016401.48,689531.95,0.3189,80756.5,33415.92,-1466675.46,-931542.68,-1130813.6,,,挂牌前,-2
830885.OC,2012,2014-07-25,平安证券有限责任公司,非高新产业区,橡胶和塑料制品业,,2014,7,波斯科技,153861180.84,89021840.4,191555105.8,121831064.78,9996535.9,17405643.16,2721267.43,32199284.97,-153900.0,32353200.0,27072406.6,39871975.85,18230316.02,20.9275,2166100.0,488500.0,-324900.0,-118200.0,-10694100.0,,,挂牌前,-2
830886.OC,2012,2014-07-23,中泰证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2014,7,太尔科技,52771077.41,14603269.55,20455721.62,18786990.6,596551.21,2460255.12,1852441.68,-2222976.27,1488518.03,-3711494.3,-11479191.56,4824636.36,2262794.17,-4.2125,513909.6,139536.4,797323.12,-7778307.48,-5648312.71,,,挂牌前,-2
830887.OC,2012,2014-07-28,招商证券股份有限公司,非高新产业区,互联网和相关服务,,2014,7,吉美思,117731447.08,79945076.87,42110971.82,13954512.55,5499557.09,13708369.9,256883.45,12327275.04,2878913.84,9448361.2,14889854.99,24833844.41,1278826.35,10.4707,338482.44,,-69236.72,5051199.42,-3463881.34,,,挂牌前,-2
830888.OC,2012,2014-07-30,中原证券股份有限公司,中关村科技园区,广播、电视、电影和影视录音制作业,,2014,7,世纪工场,8290489.38,1027406.09,15016225.0,9229709.78,1999125.4,2479405.36,2669.08,425284.0,0.0,425284.0,645084.86,466300.0,710233.6,5.1298,213313.23,,-207878.28,-920252.17,1031653.94,,,挂牌前,-2
830889.OC,2012,2014-08-05,西部证券股份有限公司,长沙高新区,软件和信息技术服务业,,2014,8,深拓智能,60168435.86,31490499.33,101922204.3,84685602.38,1201172.72,9386744.96,2136408.79,5131393.24,1573789.71,3557603.53,17824421.27,14886999.34,795479.53,8.5078,431106.28,,148849.49,6503275.69,3467064.62,,,挂牌前,-2
830890.OC,2012,2014-07-31,兴业证券股份有限公司,非高新产业区,软件和信息技术服务业,,2014,7,海魄科技,5286010.94,941348.4,5317303.22,3483052.52,799316.98,1747286.92,75712.54,-709895.83,36000.0,-745895.83,-318115.97,1256975.0,394522.34,-13.4297,157676.24,,-1744531.05,361395.87,1601340.91,,,挂牌前,-2
830891.OC,2012,2014-07-30,广州证券股份有限公司,非高新产业区,软件和信息技术服务业,,2014,7,轩辕网络,58121234.0,21947790.78,90119119.0,75312178.39,3635512.87,7206691.82,597669.81,2352913.25,206637.96,2146275.29,6144355.03,7987519.57,962721.89,4.0483,133956.55,216626.44,-4143336.22,-2890044.12,9585173.03,,,挂牌前,-2
830892.OC,2012,2014-08-08,日信证券有限责任公司,厦门火炬高新区,软件和信息技术服务业,,2014,8,海迈科技,32126602.48,23864768.72,34556674.33,7985638.06,7599324.39,18016107.18,240346.12,2164993.09,1815205.6,349787.49,6312453.06,2658524.08,11356293.55,6.5274,1105098.34,29018.55,-1311615.26,-1932796.4,6554880.18,,,挂牌前,-2
830893.OC,2012,2014-07-29,方正证券股份有限公司,非高新产业区,商务服务业,,2014,7,亚泽股份,8425516.52,5208064.39,30580229.03,24281834.13,3607454.19,2340340.06,299054.95,86303.95,171750.0,-85446.05,-2991103.51,792675.38,215127.14,1.0243,83086.98,,679999.96,724927.68,-4858647.97,,,挂牌前,-2
830894.OC,2012,2014-08-01,招商证券股份有限公司,非高新产业区,租赁业,,2014,8,紫竹桩基,23187487.07,4904653.18,3358822.88,2417929.06,309009.81,644740.11,-4311.85,-88981.6,0.0,-88981.6,1293348.46,48452.59,111819.73,-0.3837,6870.97,,-14698891.71,-2207653.23,18279514.47,,,挂牌前,-2
830895.OC,2012,2014-07-25,国金证券股份有限公司,非高新产业区,通用设备制造业,,2014,7,玉成精机,45860057.37,15734755.23,28787571.92,18559151.86,908955.68,6511185.89,1097585.55,1124597.17,476425.0,648172.17,-2519025.28,8889653.74,15203744.63,2.4522,2347077.92,,-2624204.36,-463685.31,-4733666.99,,,挂牌前,-2
830897.OC,2012,2014-07-29,金元证券股份有限公司,非高新产业区,纺织业,,2014,7,志向科研,413228001.45,116963012.92,377675287.06,301226377.01,16052634.17,13445232.51,7569404.21,30895736.12,1256504.5,29639231.62,14687242.68,115847381.22,66108635.71,7.4767,6829204.62,,-11119442.45,-70096819.14,45104826.45,,,挂牌前,-2
830901.OC,2012,2014-07-25,长江证券股份有限公司,无锡高新区,专用设备制造业,,2014,7,隆玛科技,24250765.9,10919860.39,47406599.95,36561492.18,1150360.43,6012572.53,373515.5,1987429.29,546256.31,1441172.98,2082592.79,16262690.37,2264544.94,8.1953,458515.44,,173875.63,-6121345.52,3839440.05,,,挂牌前,-2
830903.OC,2012,2014-07-29,方正证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2014,7,复展科技,73899812.71,34825944.45,19611127.91,14190148.31,9117.85,3369767.34,2157674.39,489348.51,787610.0,-298261.49,2645219.92,10496916.81,34989833.56,0.6622,1237574.35,82666.99,-519483.83,-9745215.35,8890766.94,,,挂牌前,-2
830904.OC,2012,2014-07-29,国元证券股份有限公司,非高新产业区,专用设备制造业,,2014,7,博思特,297037052.48,187371780.69,235084003.52,166161325.56,7441305.65,22260761.18,3287040.58,29939583.54,417368.71,29522214.83,55611224.92,111607796.74,42121678.65,10.0794,2732220.7,,4604517.98,9259959.61,6055581.08,,,挂牌前,-2
830905.OC,2012,2014-07-29,方正证券股份有限公司,非高新产业区,软件和信息技术服务业,,2014,7,成聪软件,2957289.29,2227108.89,2813454.7,308655.09,612664.48,1306140.35,-652.69,979266.27,191657.95,787600.0,867534.27,632832.05,578327.78,33.1136,123578.76,,23290.0,-432600.4,142531.99,,,挂牌前,-2
830906.OC,2012,2014-07-30,广发证券股份有限公司,非高新产业区,金属制品业,,2014,7,万事达,796351361.58,117655288.6,2337146499.89,2220685431.22,44488598.32,42896064.95,10339842.37,11610332.82,-555412.89,12165745.71,-85733766.06,31431275.95,147446065.07,1.4579,9755599.87,,-90421989.53,-76866720.43,47981447.1,,,挂牌前,-2
830907.OC,2012,2014-07-25,中泰证券股份有限公司,非高新产业区,居民服务业,,2014,7,瑞丽洗涤,24782799.63,10243924.18,21811607.8,12624323.27,2526451.07,2724205.23,1052069.73,1204423.98,21726.83,1182697.15,3276482.23,2449169.58,14453330.48,4.8599,1777176.61,211018.87,-726899.5,-136554.68,-256204.28,,,挂牌前,-2
830908.OC,2012,2014-07-25,西南证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2014,7,普诺威,123274183.53,68539951.27,109689506.26,84480823.52,2847262.86,17462719.52,1903257.63,2557295.9,12265.07,2545030.83,-31633074.29,36827304.29,27610529.78,2.0745,5101356.58,120400.0,-2185541.79,-12341873.35,-27278127.77,,,挂牌前,-2
830909.OC,2012,2014-08-08,国信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2014,8,同成股份,262778512.68,219613702.48,278671416.91,177767759.93,9673713.99,20729952.29,1223996.31,56004297.11,1703573.34,54300723.77,27527041.35,79371897.98,4498657.75,21.3124,959498.97,,-32892547.99,61527335.39,-59691945.45,,,挂牌前,-2
830910.OC,2012,2014-07-25,江海证券有限公司,中关村科技园区,软件和信息技术服务业,,2014,7,安证通,7648444.16,6063693.51,8302795.39,965082.34,3850134.92,2716010.32,2208.78,1159280.0,-1000.0,1160280.0,-393362.06,2982769.62,409361.2,15.1571,131621.72,,26415.67,-2736335.03,946617.06,,,挂牌前,-2
830911.OC,2012,2014-08-08,广发证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2014,8,标榜新材,288876804.85,139222050.5,329724380.68,256064941.27,15818603.26,24961279.14,4214190.44,22078534.43,126808.32,21951726.11,32399484.56,110403771.88,32411662.1,7.6647,3797616.43,55126.78,18324821.07,3395712.62,-22399761.44,,,挂牌前,-2
830912.OC,2012,2014-08-04,中国银河证券股份有限公司,非高新产业区,仪器仪表制造业,,2014,8,科汇电自,232490612.05,95366190.87,141620837.91,65290708.69,27996451.88,26789108.47,5641461.35,12090734.34,334947.45,11755786.89,22930649.03,84517926.62,20444478.47,5.2005,2095848.47,,-2402167.2,-10129696.96,13595374.77,,,挂牌前,-2
830915.OC,2012,2014-08-06,长江证券股份有限公司,非高新产业区,食品制造业,,2014,8,味群食品,207977747.1,110160997.19,185480971.33,128975364.6,14079910.75,24796316.33,4559251.12,7036908.54,32011.11,7004897.43,22208856.31,31407326.57,88625094.97,3.3835,7378574.11,33333.36,-3750104.45,2938121.87,2521780.69,,,挂牌前,-2
830916.OC,2012,2014-08-07,华安证券股份有限公司,非高新产业区,农副食品加工业,,2014,8,公准股份,286382959.06,252778272.26,1182802597.13,1076009131.61,105356.01,3059380.05,764570.61,103085688.85,249030.0,102836700.0,105385187.89,117217.56,61127895.03,35.9957,6043715.84,,1399213.72,-268165.91,-4946750.33,,,挂牌前,-2
830917.OC,2012,2014-08-12,国信证券股份有限公司,非高新产业区,软件和信息技术服务业,,2014,8,网波股份,8152382.69,7230871.11,10048204.41,3428677.17,679679.43,3686739.55,2201.79,2259608.34,52466.0,2207142.34,37330.18,2408397.0,92211.34,27.7172,30087.09,,,-1810795.0,-441570.25,,,挂牌前,-2
830918.OC,2012,2014-08-11,申万宏源证券有限公司,昆明高新区,商务服务业,,2014,8,银发环保,88161575.54,43153999.29,32564842.58,17054450.02,651209.92,7469598.07,1464551.44,3956635.69,1075000.0,2881579.06,-1571518.94,2494349.85,3449387.69,4.4769,622356.45,,-746007.6,-8801660.73,1987842.58,,,挂牌前,-2
830919.OC,2012,2014-08-07,申万宏源证券有限公司,非高新产业区,食品制造业,,2014,8,飞达股份,301690062.89,208335113.7,96519125.23,79853837.86,7559987.99,3935204.09,891943.95,1249622.9,-315819.62,1565442.52,-24010439.68,9559697.93,141488774.95,0.4142,6781605.49,,-10677377.27,-14390959.16,-8497395.82,,,挂牌前,-2
830921.OC,2012,2014-08-11,方正证券股份有限公司,非高新产业区,商务服务业,,2014,8,海阳股份,33724395.35,10940572.79,49759791.86,44188031.96,165805.23,828882.23,-10769.28,1034266.88,196470.0,837796.88,12559446.63,9418366.49,,3.0668,,,,-11547266.54,22783822.56,,,挂牌前,-2
830922.OC,2012,2014-08-08,中山证券有限责任公司,非高新产业区,电气机械和器材制造业,,2014,8,裕荣光电,14751700.63,12353778.86,24860012.79,21586799.69,480481.91,2243111.19,112380.36,346796.4,19270.08,327526.32,-6793048.81,5574333.29,3284794.05,2.3509,332900.56,94320.0,-1654450.34,-6823302.68,702881.21,,,挂牌前,-2
830923.OC,2012,2014-07-31,国泰君安证券股份有限公司,非高新产业区,零售业,,2014,7,上元堂,33041191.64,13768772.98,81288224.3,52888775.8,11618422.02,9151153.29,111920.4,4879906.77,-151274.99,5031181.76,118064.29,9802340.25,3006632.29,14.7692,654478.25,1524005.92,-5856413.54,-7608700.55,6109617.52,,,挂牌前,-2
830924.OC,2012,2014-08-13,广发证券股份有限公司,非高新产业区,仪器仪表制造业,,2014,8,星龙科技,14967943.0,12917159.7,13674984.37,4314480.21,974319.48,2366093.55,-6504.16,4711116.27,-16633.01,4727749.28,1687598.03,4861995.32,447920.29,31.4747,159618.77,15696.0,-285298.19,-3554901.22,434000.18,,,挂牌前,-2
830925.OC,2012,2014-08-01,长江证券股份有限公司,非高新产业区,非金属矿物制品业,,2014,8,鄂信钻石,162915240.58,93317898.24,110846042.12,70354574.59,5676653.76,10809466.5,3083070.15,19115301.91,2418250.0,16697051.91,-28181043.5,33751337.0,42592638.9,11.7333,2981090.76,,-8202016.24,-33097614.32,-12841408.77,,,挂牌前,-2
830927.OC,2012,2014-08-08,方正证券股份有限公司,非高新产业区,软件和信息技术服务业,,2014,8,兆久成,5915295.71,3926714.31,2727799.73,2602583.72,8566.66,1624694.4,-117443.44,-1232855.31,12442.87,-1245298.18,-1892748.9,170026.87,1058205.45,-20.8418,190073.88,,-156619.64,-1362244.96,1054553.18,,,挂牌前,-2
830928.OC,2012,2014-08-05,平安证券有限责任公司,珠海高新区,计算机、通信和其他电子设备制造业,,2014,8,康定电子,83071275.29,39943646.25,90356664.61,71091466.94,1446134.11,8978759.31,492119.75,5093978.11,112795.91,4981182.2,1946760.83,40722755.99,12886208.78,6.1321,1564485.66,15646.32,2721845.91,-2749002.23,-6870373.08,,,挂牌前,-2
830929.OC,2012,2014-08-06,太平洋证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2014,8,幸美股份,145296922.16,44583396.29,142386919.77,61971864.43,55532109.73,19807821.02,1878229.36,-941396.12,63660.89,-1005100.0,-7701841.7,27351593.72,54073578.75,-0.6479,947124.72,1390078.8,-12155277.79,-1680561.32,1385906.94,,,挂牌前,-2
830930.OC,2012,2014-08-13,华龙证券股份有限公司,非高新产业区,道路运输业,,2014,8,天行健,9383545.87,4731906.85,12432972.39,10058947.16,248971.63,1818060.66,1093.7,191536.35,-3587.83,195124.18,2463774.39,3695870.3,4752158.87,2.0412,1201001.36,,,2853963.54,-1717112.02,,,挂牌前,-2
830931.OC,2012,2014-08-11,中信建投证券股份有限公司,非高新产业区,医药制造业,,2014,8,仁会生物,108076431.3,5505006.36,629627.33,2910.42,228.83,26345952.48,3729496.16,-28267071.99,1182421.69,-29449493.68,-17715087.2,,76939929.61,-26.1547,7984100.28,,-88230.41,-318532.09,-1237893.72,,,挂牌前,-2
830932.OC,2012,2014-08-11,海通证券股份有限公司,威海火炬高新区,仪器仪表制造业,,2014,8,博扬超声,3268636.73,1840145.55,3970019.32,2162187.7,357346.11,1182086.13,125032.04,515903.85,479288.84,36615.01,1201245.86,671680.0,320011.22,15.7835,83531.53,,358506.77,-371182.6,1104309.41,,,挂牌前,-2
830933.OC,2012,2014-08-05,中泰证券股份有限公司,杭州高新区,化学原料和化学制品制造业,,2014,8,纳晶科技,74759805.19,71638741.36,2497943.69,1615030.19,2475488.36,15676618.18,-75615.85,-11789174.55,5409675.63,-17198850.18,-17428451.81,343978.77,4564386.69,-15.7694,704964.91,195239.96,-1309624.49,-123301.53,-4225759.64,,,挂牌前,-2
830934.OC,2012,2014-08-07,申万宏源证券有限公司,非高新产业区,化学原料和化学制品制造业,,2014,8,玻尔科技,29886417.51,15966302.03,37183536.82,26473412.05,2460929.92,4813880.7,1053280.73,1806049.71,154825.28,1651224.43,3367111.4,5891473.33,6781325.65,6.2129,982639.2,,1264525.64,-1462942.42,-319860.14,,,挂牌前,-2
830935.OC,2012,2014-08-05,兴业证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2014,8,伊帕尔汗,57825773.48,25377499.55,46198299.34,25275113.42,8278771.9,6058974.39,668768.18,5175551.44,426125.74,4749425.7,-8059133.53,1721123.54,12104564.53,8.9503,1307475.98,128381.95,-14673691.38,7271410.27,-7670906.8,,,挂牌前,-2
830936.OC,2012,2014-08-12,信达证券股份有限公司,郑州高新区,软件和信息技术服务业,,2014,8,约克动漫,18799229.56,15725802.59,11327275.67,4122512.82,150254.0,7875353.19,147510.57,547222.53,1475177.13,-927954.6,2363097.76,5301.0,6892128.49,2.9109,2393937.08,480244.32,-311004.77,-160130.59,-1343751.48,,,挂牌前,-2
830939.OC,2012,2014-08-12,安信证券股份有限公司,非高新产业区,金属制品业,,2014,8,君山股份,232015454.3,134021865.97,147602240.22,88298941.55,6345735.41,28489614.36,2922112.25,13974843.43,2346821.91,11628021.52,-4334435.73,73383160.81,32423619.72,6.6694,4857525.65,,2968470.12,-18239206.43,-14154436.98,,,挂牌前,-2
830940.OC,2012,2014-08-05,国元证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2014,8,科宏生物,133605672.47,97970591.84,60953946.5,32061346.66,562838.61,9652926.35,1828923.44,19448363.27,3243392.76,16204970.51,-7367091.95,26224783.72,19392627.72,14.5565,2603177.66,238248.06,-9878956.49,-18906396.88,-856235.52,,,挂牌前,-2
830941.OC,2012,2014-08-01,中原证券股份有限公司,非高新产业区,装卸搬运和运输代理业,,2014,8,明硕股份,23373208.28,4667066.22,86174742.92,79811919.14,,5418957.41,274563.73,517436.93,23847.98,493588.95,-722039.16,16246652.9,1034125.34,2.2138,227614.98,,,-9869134.01,8393536.07,,,挂牌前,-2
830942.OC,2012,2014-08-11,西部证券股份有限公司,非高新产业区,软件和信息技术服务业,,2014,8,众志和达,169679943.54,144380793.67,166353283.11,90565039.3,13047739.76,30564290.94,-165071.58,33210329.2,3561985.05,29648344.15,10084468.04,57546252.66,19241078.25,19.5723,2967582.73,310732.76,891027.83,-44907985.56,15774765.26,,,挂牌前,-2
830943.OC,2012,2014-08-05,长江证券股份有限公司,济南高新区,软件和信息技术服务业,,2014,8,科明数码,10940946.68,5727068.89,6026956.86,3180546.0,1385165.03,1444721.67,-1669.73,721142.8,376327.63,344815.17,237774.96,4402666.37,541717.15,6.5912,233698.94,,-1030393.02,-2452907.89,2669055.34,,,挂牌前,-2
