证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
832374.OC,2012,2015-05-13,国金证券股份有限公司,非高新产业区,金属制品业,,2015,5,丽岛新材,643536108.51,428195562.17,1036524960.93,904176884.46,15235797.94,23865244.95,2762951.01,66015306.15,153349.9,65861956.25,54784638.13,165980229.93,142586436.07,10.2582,9024752.45,,-2360066.25,-64690223.64,43028227.55,,,挂牌前,-3
832376.OC,2012,2015-05-06,财达证券有限责任公司,非高新产业区,医药制造业,,2015,5,天原药业,79121196.96,17245337.45,53152558.53,46365842.28,2419229.46,3132621.8,784599.99,246967.68,592596.04,-345628.36,2777085.58,2755281.89,8481987.88,0.3121,1228652.32,107897.17,-1512546.65,-11597837.94,12616395.78,,,挂牌前,-3
832377.OC,2012,2015-05-12,国信证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2015,5,创一佳,40296096.66,20239493.12,54585608.05,48269258.2,2617688.51,2550829.54,-50889.77,217510.74,74093.87,143400,-11129103.76,29381470.38,1068272.67,0.5398,376870.65,,-399555.51,-4558734.98,-7067764.79,,,挂牌前,-3
832385.OC,2012,2015-05-20,财富证券有限责任公司,长沙高新区,商务服务业,,2015,5,快乐传媒,3066822.53,1371073.27,13130932,9108851.9,3224068,588555.36,-5021.22,-7578.39,0,-7578.39,-1593382.91,337646.2,1035362.17,-0.2471,184694.47,,,1880372.63,-3589878.53,,,挂牌前,-3
832386.OC,2012,2015-05-04,英大证券有限责任公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,深凯瑞德,33263082.79,4692761.59,113091878.32,100570491.65,2387053.13,7489476.82,716087.21,950715.82,135063.27,815652.55,-668914.69,12939986.67,1417904.24,2.8582,222429.29,,870998.49,12359130.42,-15779743.5,,,挂牌前,-3
832387.OC,2012,2015-05-12,天风证券股份有限公司,武汉东湖高新区,卫生,,2015,5,大众口腔,5814180.29,-4607512.75,18318682.62,10854276.91,4334807.09,1895722.34,60861.91,1140049.65,-771.11,1140800,385922.27,1067422.57,2715414.52,19.6081,678621.91,136943.61,-335184.13,-1492091.25,238861.76,,,挂牌前,-3
832388.OC,2012,2015-05-05,国元证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,龙磁科技,413582548.37,185030152.39,248530325.77,179702787.68,14439767.74,30485763.17,11813451.68,12542253.94,2948405.01,9593848.93,7575844.22,62344213.96,141363747.76,3.0326,12923418.41,,-32112002.29,-3383851.3,6033074.01,,,挂牌前,-3
832389.OC,2012,2015-05-06,申万宏源证券有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,睿思凯,20103241,17087094.56,19407536.94,7893710.37,686162.39,3708226.6,-3371.37,6517053.27,382435.43,6134617.84,7390438.59,,1568551,32.4179,667541.58,,-435480.37,278558.93,710304.46,,,挂牌前,-3
832390.OC,2012,2015-05-04,中泰证券股份有限公司,包头稀土高新技术产业开发区,金属制品业,,2015,5,金海股份,420307005.55,278165018.75,252057988.95,164628434.65,7216985.25,19630665.37,3236435.92,44183974.06,1622972.62,42561001.44,85188789.63,71499926.3,128964179.28,10.5123,6533769.48,,6334504.13,-6094775.92,27738971.73,,,挂牌前,-3
832391.OC,2012,2015-05-05,申万宏源证券有限公司,非高新产业区,电气机械和器材制造业,,2015,5,润达光伏,114509626.46,49126319.94,417559583.05,378695750.21,5504230.6,18827755.98,3102690.02,10644181.12,1314141.85,9330039.27,5045786.8,40003858.59,21484424.22,9.2954,3226508.2,141223.12,1761880.37,1539899.46,-16042236.36,,,挂牌前,-3
832392.OC,2012,2015-05-05,渤海证券股份有限公司,非高新产业区,建筑安装业,,2015,5,百控股份,1269528.08,517356.64,3076448.34,2742388.61,560,666374.66,993.56,-446807.14,-2.52,-446804.62,55148.41,511955,97722.78,-35.1947,25033.38,,-62985,-112113.87,645770.92,,,挂牌前,-3
832393.OC,2012,2015-05-20,方正证券股份有限公司,非高新产业区,仪器仪表制造业,,2015,5,舒茨股份,8046954.74,6242900.58,4342850.29,2928433.37,384853.36,924260.02,50105.99,524234.92,489625.31,34600,-812512.43,14195,208051.96,6.5147,62088.5,,-1308433.04,-952518.63,764908.8,,,挂牌前,-3
832394.OC,2012,2015-05-04,中泰证券股份有限公司,非高新产业区,通用设备制造业,,2015,5,佳龙科技,54065487.49,12197296.89,40259059.76,26796712.29,4859817.75,6237945.15,1914392.74,-369108.71,-42194.09,-326914.62,-4235175.92,9151922.88,7775440.18,-0.6827,653907.09,15810.9,-6645118.25,-2304716.73,1942476.58,,,挂牌前,-3
832395.OC,2012,2015-05-07,兴业证券股份有限公司,非高新产业区,通用设备制造业,,2015,5,闽东电机,206238888.02,105417570.7,213514653.64,184115159.35,5489752.53,16443964.59,1420734.94,3183522.65,2353438.32,830084.33,19600263.15,14594681.47,21386462.81,1.5436,995679.99,48357,1414843.13,-26734735.09,34439885.3,,,挂牌前,-3
832398.OC,2012,2015-05-04,中泰证券股份有限公司,非高新产业区,金属制品业,,2015,5,索力得,491465246.12,36624244.24,778919647.02,724505253.43,15243156.74,13024133.91,21702128.83,2295475.63,-14756.44,2310232.07,30593328.69,70419194.46,121698268.34,0.4671,9732235,,-17509891.77,-23832796.86,68381156.59,,,挂牌前,-3
832400.OC,2012,2015-05-05,东吴证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,微缔软件,1816963.03,842486.51,1873963.46,1249977.6,228507.18,446556.12,374.08,158268.56,43750,114518.56,236347.52,470660.6,97493.85,8.7106,10636.83,,,-200441.9,293857.53,,,挂牌前,-3
832401.OC,2012,2015-05-05,长城证券股份有限公司,深圳高新区,科技推广和应用服务业,,2015,5,奥宇节能,75693901.84,31764206.49,51697873.7,35932489.95,5855820.98,9781994.65,964063.32,-1720221.73,897940.75,-2618162.48,7145600.28,26057054.93,7084716.45,-2.2726,1291395.19,40400,-6668592.8,-4796905.97,16448378.03,,,挂牌前,-3
832402.OC,2012,2015-05-06,申万宏源证券有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,辉文生物,38775246.79,21985137.8,60199955.46,40806181.88,1311376.23,10485174.27,1968976.24,5693712.93,722126.48,4971586.45,4495640.41,7781538.96,7875030.28,14.6839,1467234.76,411576.24,-1281007.46,-2359975.98,-1400279.69,,,挂牌前,-3
832403.OC,2012,2015-05-08,申万宏源证券有限公司,非高新产业区,软件和信息技术服务业,,2015,5,德尔智能,67373120.15,17281890.85,9991111.12,3669142.66,362877.35,3180042.31,-815.09,3559924.36,-19290.4,3579214.76,704652.28,4244553.3,601481.59,5.2839,211494.5,,-2056109.15,-2327289.96,1178532.18,,,挂牌前,-3
832404.OC,2012,2015-05-11,浙商证券股份有限公司,非高新产业区,仪器仪表制造业,,2015,5,兴邦光电,36638565.52,2284836.33,9127443.1,5530030.86,383367.15,3314635.88,710197.07,-927815.21,145909.54,-1073724.75,-3072065.93,4094183.48,22451845.69,-2.5323,999613.41,,-3615410.52,-3519667.15,3061396.62,,,挂牌前,-3
832406.OC,2012,2015-05-21,中银国际证券有限责任公司,中关村科技园区,仪器仪表制造业,,2015,5,众力德邦,22665828.88,11253615.92,27184697.53,21168015.85,1323978.89,3646174.16,334435.97,276194,206125,70069,-7708922.01,6527872.96,752461.47,1.2185,223940.31,,-2937172.27,-2866643.76,-3164870.59,,,挂牌前,-3
832407.OC,2012,2015-05-06,安信证券股份有限公司,济南高新区,计算机、通信和其他电子设备制造业,,2015,5,华翼微,45146050.68,40044893.25,4437113.37,3753956.73,212181.44,7174298.97,240.47,-6852250.51,32800,-6885050.51,-5811489.92,2862105.45,26599287.62,-15.178,2058763.34,,-179525,-621724.74,-1478838.33,,,挂牌前,-3
832408.OC,2012,2015-05-07,安信证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,5,科瑞普光,10450227.11,6478911.39,17251438.19,12981007.45,4156448.21,1588056.71,41821.81,-1221452.3,121566,-1343018.3,-3717037.01,240778.32,1683633.14,-11.6883,342585.31,,-1088397.84,-3361484.12,2546953.56,,,挂牌前,-3
832409.OC,2012,2015-05-05,申万宏源证券有限公司,非高新产业区,纺织业,,2015,5,希雅图,26284905.78,5435070.92,37911268.71,34290812.01,208988.77,2204937.34,851638.68,76637.15,15000,61637.15,-5298669.69,5013740.96,13352611.71,0.2916,1214160.91,,-949365.01,-3782558.97,-2967609.24,,,挂牌前,-3
832410.OC,2012,2015-05-11,国信证券股份有限公司,非高新产业区,专用设备制造业,,2015,5,科神股份,90474237.34,55301610.39,60303385.24,38331768.64,1946665.22,14066512.37,-30999.1,6493212.13,3047689.05,3445523.08,212787.01,11651610.14,6016452.6,7.1769,800897.78,,-8427162.75,227364,566989.12,,,挂牌前,-3
832411.OC,2012,2015-05-08,财富证券有限责任公司,长沙高新区,软件和信息技术服务业,,2015,5,海龙国际,3476164.67,3286922.88,935785.76,530674,38056.1,336161.89,374.75,-49037.81,-45000,-4037.81,-2469053.6,282164.79,349978.22,-1.4107,64172.88,,,-2562107.58,89441.88,,,挂牌前,-3
832412.OC,2012,2015-05-13,华西证券股份有限公司,非高新产业区,装卸搬运和运输代理业,,2015,5,同益物流,16518662.99,5847651.28,34643035.42,31564761.78,,2068221.05,26297.04,528487.39,3302.79,525184.6,-4490.71,3943024.11,1327684.85,2.2827,358745.16,,,-6529922.81,6624763.62,,,挂牌前,-3
832413.OC,2012,2015-05-19,江海证券有限公司,临沂高新区,商务服务业,,2015,5,亿盛担保,205811933.53,107152307.51,20092993.89,,,5484105.09,,7117638.42,-321575,7439213.42,29370591.01,,3153532.35,3.4583,628707.17,,,8359297.69,11879570.22,,,挂牌前,-3
832414.OC,2012,2015-05-19,民生证券股份有限公司,非高新产业区,仪器仪表制造业,,2015,5,精湛光电,91998272.12,28760773.77,71526300.44,51594954.63,1745386.74,5375309.68,3495385.39,8149524.1,1119726.75,7030400,-125335.27,16944006.71,29686980.25,8.8583,1459950.55,,2359486.14,-9208462.14,-7691253.88,,,挂牌前,-3
832415.OC,2012,2015-05-08,信达证券股份有限公司,中关村科技园区,商务服务业,,2015,5,联合普肯,5674642.86,3302042.77,1376092.05,255201.45,109333.89,900012.75,-6635.98,13343.32,0,13343.32,-982772.74,1102914.65,50423.85,0.2351,7930.51,81132.45,,-989213,-109351.59,,,挂牌前,-3
832416.OC,2012,2015-05-08,中泰证券股份有限公司,非高新产业区,非金属矿物制品业,,2015,5,华美精陶,91932021.82,58829476.37,61920148.89,44575226.2,5271130.34,8622234.99,417403.19,1944297.04,-18776.48,1963073.52,16353020.54,10132012.29,32965058.53,2.142,4708840.59,,2628848.09,4239289.04,2529713.76,,,挂牌前,-3
832417.OC,2012,2015-05-08,国联证券股份有限公司,无锡高新区,印刷和记录媒介复制业,,2015,5,报业延嘉,8789674.13,4741329.52,12451689.97,10130907.42,68020.67,2192171.14,215373.62,-489854.65,-2049.1,-487805.55,1823431.07,906448.05,4472524.89,-5.5731,2502480.76,,-20583.52,165634.83,-382793.53,,,挂牌前,-3
832418.OC,2012,2015-05-07,华林证券有限责任公司,长春高新区,软件和信息技术服务业,,2015,5,旭海科技,4101059.61,2012905.36,6073755.08,5220765.04,,805752.02,-4438.68,-272748.12,0,-272748.12,701868.61,2557280.35,150746.07,-6.6507,50481.21,,,128013.43,760103.68,,,挂牌前,-3
832419.OC,2012,2015-05-19,华融证券股份有限公司,非高新产业区,农副食品加工业,,2015,5,路斯股份,232674647.84,92678191.46,201945507.58,173906871.08,9119749.28,5701465.87,994581.07,8790735.51,9579277.79,-788542.28,79099215.33,6731538.47,78248982.89,3.7781,2740523.67,,-37134214.62,-58410509.99,161706375.43,,,挂牌前,-3
832420.OC,2012,2015-05-29,方正证券股份有限公司,非高新产业区,商务服务业,,2015,5,优生活,4214747.47,822073.45,5711698.68,4584994.36,77738,616277.06,13235.94,105764.76,0,105764.76,510268.3,3301196.7,152148.76,2.5094,64385.11,,-28531.9,-3006852.79,3242989.91,,,挂牌前,-3
832421.OC,2012,2015-05-22,申万宏源证券有限公司,非高新产业区,娱乐业,,2015,5,恐龙谷,384622093.85,134756167.97,54075657.01,21590752.21,1888241.03,3758849.78,5220562.03,16795697.66,1837434.17,14958263.49,32757852.99,997927.5,211060263.73,4.3668,11523148.97,41500,22992.18,33616413.85,-37107418.85,,,挂牌前,-3
832422.OC,2012,2015-05-12,国泰君安证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,福昕软件,74734825.06,60798502.2,77638851.76,4698382.85,29200054.21,37340458.2,919117.18,8948923.19,4217408.57,4731514.62,10623968.96,10317803.8,2937988.95,12.1746,780867.21,81616.09,-629025.91,-4111049.99,2430433.54,,,挂牌前,-3
832423.OC,2012,2015-05-07,光大证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,德卡科技,36678111.44,22194539.81,51599428.58,32451042.13,2146735.26,13034502.76,180930.32,5650741.79,386180,5264561.79,6972094.68,10208499.51,5158093.71,13.5416,880334.42,,1106666.09,466977.06,-422383.48,,,挂牌前,-3
832424.OC,2012,2015-05-11,广发证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,5,科海股份,29358211.97,12725681.12,19532241.3,12660288.39,956972.67,2881976.5,402049.39,1599953.1,-371.18,1600324.28,-26765.02,3875645.55,1495537.27,5.4498,201895.42,42000,-1868396.06,-5200569.55,3903303.86,,,挂牌前,-3
832425.OC,2012,2015-05-13,大通证券股份有限公司,非高新产业区,农、林、牧、渔服务业,,2015,5,国农基业,5568432.84,1647586.56,5533062.93,3865892.55,527117.49,931276.07,-922.23,60984.26,0,60984.26,-292662.04,649364.81,35982.16,1.0952,20586.75,,-1333771.48,-417532.2,1347358,,,挂牌前,-3
832426.OC,2012,2015-05-07,信达证券股份有限公司,非高新产业区,医药制造业,,2015,5,灵佑药业,36728190.41,19347534.88,46079248.54,37529556.19,3232669.6,5194381.58,-681.2,-645729.17,-766.81,-644962.36,-5475574.59,15178013.21,4479357.32,-1.7581,943675.16,,-4111932.38,-2503023.93,114239.36,,,挂牌前,-3
832427.OC,2012,2015-05-12,国泰君安证券股份有限公司,乌鲁木齐高新区,纺织业,,2015,5,天羚绒业,40968990.6,23671667.13,56118567.99,54901489.59,765632.64,2915461.63,356193.34,3787619.29,-76805.24,3864424.53,-3692064.57,4711741.83,587868.18,9.2451,147605.48,,5495746.22,-11670796.74,-3177530.49,,,挂牌前,-3
832431.OC,2012,2015-05-15,长江证券股份有限公司,广州高新区,食品制造业,,2015,5,兴亿海洋,20172465.34,10546521.5,,,,,,,,,,,,,,,,,,,,挂牌前,-3
832432.OC,2012,2015-07-15,国信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,7,科列技术,5124318.28,4374062.96,3401991.47,1679308.76,943362.39,4046469.16,119221.69,-3170426.59,-8750,-3161676.59,1659984.77,505528.32,524246.38,-61.8702,88405.16,,839276.65,4569610.3,-943159.59,,,挂牌前,-3
832433.OC,2012,2015-05-12,太平洋证券股份有限公司,中关村科技园区,医药制造业,,2015,5,亚克股份,16692500.23,8959734.22,12210028.38,6635373.24,2745102.01,1751239.03,297245.01,393974.53,3318.9,390655.63,215647.17,924288.65,5274147.79,2.3602,450573.9,,-1911592.06,52158.57,904980.63,,,挂牌前,-3
832434.OC,2012,2015-05-19,国泰君安证券股份有限公司,非高新产业区,纺织业,,2015,5,三星股份,168383622.03,50305328.37,92285271.01,72219476.56,4027560.07,13238174.72,6142783.13,-3558338.74,557637.32,-4115976.06,-2962545.14,32459749.33,54594644.86,-2.1132,5332440.43,,5694815.06,10989627.38,-28765428.66,,,挂牌前,-3
832435.OC,2012,2015-05-11,日信证券有限责任公司,非高新产业区,电气机械和器材制造业,,2015,5,俪德照明,22709645.81,11785351.06,5228314.06,2270455.31,499303.04,3171674.66,135030.49,99141.88,86139.7,13000,-2593965.69,1712225.94,2957594.17,0.4366,499268.89,,-1788595.46,-688828.88,-276994.94,,,挂牌前,-3
832436.OC,2012,2015-05-12,平安证券有限责任公司,非高新产业区,化学原料和化学制品制造业,,2015,5,弗克股份,81879359.27,22297205.05,90687994.6,75157307.61,6187972.06,8575425.38,86305.57,760584.12,16286.05,744298.07,1559996.78,35501723.33,11439536.02,0.7935,1287642.39,394190.26,-2023928.56,1611269.36,3701853.5,,,挂牌前,-3
832437.OC,2012,2015-05-27,上海证券有限责任公司,非高新产业区,专用设备制造业,,2015,5,三泰新材,153254617.69,100391757.24,68886757.54,31958122.44,6782411.86,12568041.59,1977137.02,14573283.07,1834181.61,12739100,351815.31,37198114.73,40038840.21,9.5092,3324383.51,,-7508274.21,-13879719.82,1343544.22,,,挂牌前,-3
832438.OC,2012,2015-05-11,国海证券股份有限公司,非高新产业区,木材加工和木、竹、藤、棕、草制品业,,2015,5,润港林业,31958948.07,11046684.4,74514620.08,67903355.52,846578.56,1022353.15,1872031.69,2351195.5,225086.44,2126109.06,5588820.86,8063702.5,7004438.06,7.3569,406197.59,403279.25,-3310011.56,-2677154.21,7536735.69,,,挂牌前,-3
832439.OC,2012,2015-05-14,国泰君安证券股份有限公司,中关村科技园区,商务服务业,,2015,5,马可正嘉,20432128.69,3774025.22,28939721.56,24236082.28,712170.47,2268767.12,-4740.81,373772.96,240750,133000,-1713335.27,8216355.14,618530.61,1.8293,297565.72,,,2824803.59,-5473400.69,,,挂牌前,-3
832440.OC,2012,2015-05-13,广发证券股份有限公司,非高新产业区,专用设备制造业,,2015,5,九天高科,59325825.26,56701742.74,2471741.51,1503854.04,866605.56,5737828.24,-579198.97,-2298257.26,1518066.08,-3816323.34,-19093824.45,750133.98,8440781.53,-3.874,310939.43,181586.15,-13413051.93,-6182317.69,2822846.2,,,挂牌前,-3
832441.OC,2012,2015-05-13,安信证券股份有限公司,非高新产业区,金属制品业,,2015,5,合兴铁链,51802742.22,19599248.06,64369171.13,57070652.8,917586.5,3511878.41,1727755.63,744493.24,-123155.62,867648.86,-969182.43,9175121.37,20511876.81,1.39,2432170.17,,-361019.49,-8039952.82,2749054.57,,,挂牌前,-3
832442.OC,2012,2015-05-08,中泰证券股份有限公司,中关村科技园区,计算机、通信和其他电子设备制造业,,2015,5,思必拓,5569682.88,-1708877.34,4508793.47,3194085.66,418601.41,2156178.4,6285.8,-1253528.83,-536674.19,-716854.64,364310.13,116806,91791.52,-22.5063,34502.52,,-1354829.85,-1337447.31,4294402.14,,,挂牌前,-3
832443.OC,2012,2015-06-01,国信证券股份有限公司,非高新产业区,汽车制造业,,2015,6,江隆股份,33677652.96,15560020.68,15809891.97,11488175.94,3008218.08,3409978.6,551003.54,-2724548.72,-21612.19,-2702900,2330203.16,5882061.36,15333663.31,-8.0901,1746734.89,533227.56,-431142.99,2960958.76,-196312.78,,,挂牌前,-3
832444.OC,2012,2015-05-08,中泰证券股份有限公司,非高新产业区,批发业,,2015,5,蓝海骆驼,28336644.62,9849708.25,20595902.44,19549487.7,2089,859907.2,73179.99,107672.4,0,107672.4,-1909953.43,16069995.87,125077.02,0.38,53950.74,,-671963.16,-17930453.29,16461336.24,,,挂牌前,-3
832445.OC,2012,2015-05-21,财通证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2015,5,世博新材,67269391.94,19894898.19,34152218.19,28088614.69,534917.57,4498919.97,90246.55,295850.92,189957.57,105893.35,11131798.66,19157734.15,1508524.48,0.4398,343481.74,,-852198.44,-1526707.32,11521738.84,,,挂牌前,-3
832446.OC,2012,2015-05-26,海通证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,三瑞高材,78199576.56,24841213.29,109667329.5,84162392.42,11158418.35,7852669.26,3527259.53,4758838.12,3763443.59,995394.53,8525876.74,40964070.57,2650245.98,6.0855,419102.58,137519.61,-3550983.86,-2681048.61,5262151.8,,,挂牌前,-3
832447.OC,2012,2015-05-18,广发证券股份有限公司,中关村科技园区,批发业,,2015,5,森馥科技,35626789.69,19183521.58,41982142.36,26317983.17,6181427.65,5680392.75,4481.22,2427167.31,-631905.89,3059100,990503.85,3207315.97,1561542.02,6.8052,1018511.36,51289.2,-4560707.94,367232.66,889174.91,,,挂牌前,-3
832448.OC,2012,2015-05-13,光大证券股份有限公司,非高新产业区,食品制造业,,2015,5,佳业股份,75372882.04,13332256.37,125276920,112000019.13,1376963.36,4225107.81,1593461.44,3947213.95,180434.37,3766779.58,-33000031.3,13109428.31,9150014.46,5.2369,1772711.52,,-36663074.36,-2864495.6,-214607.11,,,挂牌前,-3
832449.OC,2012,2015-05-18,兴业证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,恒宝通,148422464.06,127375623.8,130136228.75,104288107.19,4679518.57,16627297.92,-1293585.24,5271088.15,1368770.6,3902317.55,8426378.75,36017751.37,10555635.08,3.5514,3093860.98,141221.09,3921065.51,10442319.85,-14442935.66,,,挂牌前,-3
832452.OC,2012,2015-05-11,东兴证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2015,5,兴华股份,102559314.49,48075266.6,111842219.34,91234406.24,6065585.66,7718398.37,2257330.1,2635904.38,213402.24,2422502.14,11907288.33,59657033.28,15206996.22,2.5701,1556006.81,,-7604770.6,9247776.83,2311633.04,,,挂牌前,-3
832453.OC,2012,2015-05-18,广发证券股份有限公司,非高新产业区,非金属矿物制品业,,2015,5,恒福股份,50627000.71,41748679.21,25777095.45,13950118.63,4214633.4,4056976.19,-72871.89,2776344.01,-989.7,2777333.71,-2283309.8,2049513.89,661015.86,5.4839,183542.2,104507.83,-8471899.52,-2416698.59,5341159.59,,,挂牌前,-3
832454.OC,2012,2015-06-01,国信证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,新涛科技,15967536.9,4314864,24303319.15,21522319.74,367566.18,1418082.45,1347.32,397428.7,34488.37,362940.33,796888.27,10424344.83,479571.47,2.489,122503.43,,282917.86,3810413.18,-4363624.53,,,挂牌前,-3
832455.OC,2012,2015-06-30,东吴证券股份有限公司,非高新产业区,广播、电视、电影和影视录音制作业,,2015,6,传视影视,36781473.29,24723981.42,17250955.75,9946574.26,2451226.47,5328781.06,405091.78,-1542716.28,136767.45,-1679483.73,-11286357.63,3124372.12,9580929.16,-4.627,2928713.14,15177.75,-819891.23,-14816758.5,2516533.21,,,挂牌前,-3
832456.OC,2012,2015-05-25,国信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,恒坤股份,110327525.26,21516864.81,126164366.25,105286567.78,3843536.54,14270168.55,2586238.47,552264.72,1697512.32,-1145200,670027.23,36326618.55,33120705.37,0.3703,3771293.18,99584.91,-15480937.96,26583124.16,-16053253.78,,,挂牌前,-3
832457.OC,2012,2015-05-13,安信证券股份有限公司,宁波高新区,电气机械和器材制造业,,2015,5,技冠智能,15845158.27,12719395.43,13729680.89,4862864.77,607606.64,6346861.48,89058.69,2999886.4,539081.24,2460805.16,1502086.59,3078621.29,776529.34,18.9325,49966.65,126158.52,-1758757.74,-2754120.27,2611609.34,,,挂牌前,-3
832458.OC,2012,2015-05-14,国海证券股份有限公司,非高新产业区,林业,,2015,5,红枫种苗,102672500.38,61351700.08,53922754.56,20449853.27,2272610,2171136.2,686693.27,25737786.18,261485.44,25476300.74,-2475559.08,23163006.3,3592696.5,25.0678,406789.13,,-7979938.04,-32376944.94,8160403.82,,,挂牌前,-3
832459.OC,2012,2015-05-26,东方花旗证券有限公司,非高新产业区,石油加工、炼焦和核燃料加工业,,2015,5,华澳能源,646120615.27,502654641.4,1155839795.12,921820979.68,10045532.32,20167449.92,-3476596.64,113905142.8,2377710.62,111527400,152421675.88,5972076.38,165978106.34,17.7776,21536317.96,129299.16,4627456.78,-4336067.25,14807141.85,,,挂牌前,-3
832460.OC,2012,2015-05-21,国金证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,5,成光兴,45208511.23,23092999.52,75145781.96,58151311.21,1724304.36,8095274.6,6367.42,6241000.94,117023.47,6123977.47,-1066694.79,16958183.79,5537558.14,13.8049,1076471.85,,-8595653.13,-56591.37,232820.33,,,挂牌前,-3
832461.OC,2012,2015-05-18,国金证券股份有限公司,非高新产业区,公共设施管理业,,2015,5,西域旅游,391976861.27,105423092.66,105144856.75,51386779.68,5527989,16518805.94,7171115.59,12504850.56,107578.03,12446892.05,45065328.4,8873985.68,86458460.73,3.8912,13436464.93,,-438129,1327390.21,7388376.4,,,挂牌前,-3
832462.OC,2012,2015-05-13,光大证券股份有限公司,非高新产业区,专业技术服务业,,2015,5,广电计量,161079713.98,78101571.39,152545125.95,59585729.57,35629672.16,36444441.36,3256421.01,11845615.38,1755681.47,10089933.91,14087932.37,29942587,52676596.65,7.3539,7762023.96,929963.9,-2268926.4,-8986969.35,456813.37,,,挂牌前,-3
832463.OC,2012,2015-05-18,广发证券股份有限公司,上海张江高新技术产业开发区,仪器仪表制造业,,2015,5,月旭科技,16205260.42,12244131.32,16432953.75,7699422.59,3760748.9,5430838.28,4068.21,602644.66,1450853.68,-848209.02,553995.48,2819822.25,3079500.76,3.7188,517620.72,,334774.2,-2956770.89,1690335.92,,,挂牌前,-3
832464.OC,2012,2015-05-18,中信证券股份有限公司,济宁高新区,通用设备制造业,,2015,5,科大科技,93328750.07,32090224.39,81550861.09,52017606.51,4746916.23,10556555.35,140695.32,8110254.5,39298.78,8070955.72,-174510,20010714.49,8751591.84,8.69,1732841.39,395586.68,3179489.28,-11162051.26,-5048145.9,,,挂牌前,-3
832465.OC,2012,2015-05-19,国信证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,5,众益科技,87893496.79,68159504.59,58423870.33,40753786.12,3467158.92,7613232.62,-25961.68,6033623.64,273500.55,5760123.09,2934881.72,12525344.27,3088223.24,6.8647,661598.73,56322.6,-2836938.67,-3172566.1,2276256.66,,,挂牌前,-3
832466.OC,2012,2015-05-11,中泰证券股份有限公司,非高新产业区,专用设备制造业,,2015,5,山东众和,20635966.68,10668010.01,8979188.83,7787345.32,296538.38,2154728.79,483366.64,-1334464.63,-306350.86,-1028113.77,-5220499.62,2611067.15,7705478.13,-6.4667,709167.94,,-2452513.87,-2384196.11,-73006.47,,,挂牌前,-3
832467.OC,2012,2015-05-19,中原证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,5,帝益生态,18506641.25,10932654.52,30044597,22699318.44,4003168.5,1271621.52,-916.17,1672511.48,0,1672511.48,4148473.41,,3026200.86,9.0374,526027.03,,-3581569.01,831268.68,4849329.73,,,挂牌前,-3
832468.OC,2012,2015-05-14,光大证券股份有限公司,非高新产业区,通用设备制造业,,2015,5,向明轴承,65033869.34,32060079.26,81167578.65,63395565.21,4406605.67,4874099.29,539487.52,8540094.34,1431413.32,7108681.02,8364207.1,24624630.2,9511947.77,13.1318,1543505.28,25348.8,-1034154.13,2134682.53,-3457806.54,,,挂牌前,-3
832469.OC,2012,2015-05-20,国盛证券有限责任公司,非高新产业区,化学原料和化学制品制造业,,2015,5,富恒新材,348343702.63,151235492.38,388854761.83,334368138.68,4247610.03,18887122.45,5951623.07,20130722.71,1538493.96,18592228.75,15481347.69,88438737.63,70332965.94,5.779,7172047.34,2281614.57,-16529905.64,-40738356.79,35510438.22,,,挂牌前,-3
832470.OC,2012,2015-05-20,国海证券股份有限公司,非高新产业区,道路运输业,,2015,5,万里运业,521300573.43,342533989.73,279452430.49,180479670.94,819606.23,41655888.23,-1997575.01,40214764.92,-1284437.99,41499202.91,83924714.93,32974627.23,181628635.83,7.7096,33589153.55,178793,172594.2,-5386823.39,13927972.18,,,挂牌前,-3
